mondo_id,disease_name,num_v59_hpo,num_authoritative_phenotypes,has_provided_name,has_synonym,has_external_id,has_gene,has_inheritance,has_onset,has_clinical_course,has_confirmatory_tests,confirmatory_test_status,has_authoritative_differential_diagnosis,has_candidate_mimics_for_rerank,has_authoritative_phenotype_source,has_obsolete_mondo,has_obsolete_hpo,num_sources,best_evidence_level,low_confidence_card,needs_manual_review,missing_fields,final_card_status,review_priority,recommended_rerank_handling
MONDO:0007481,Leri-Weill dyschondrosteosis,38,50,False,True,True,True,True,False,False,False,not_found,False,True,True,False,True,7,A,True,True,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0031322,triopia,18,18,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0018066,trisomy X,32,31,False,True,True,False,False,False,False,False,not_found,False,True,True,False,True,6,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0018067,triploidy,35,34,False,True,True,False,False,False,False,False,not_found,False,True,True,False,True,6,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0008016,trismus-pseudocamptodactyly syndrome,7,20,False,True,True,True,True,False,False,False,not_found,False,True,True,False,True,7,A,True,True,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0018068,trisomy 13,59,59,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0018069,distal trisomy 17q,44,42,False,True,True,False,False,False,False,False,not_found,False,True,True,False,True,6,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0018071,trisomy 18,89,74,False,True,True,False,False,False,False,False,not_found,False,True,True,False,True,6,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0018072,persistent truncus arteriosus,37,36,False,True,True,True,False,False,False,False,not_found,False,True,True,False,True,7,A,True,True,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0005459,human African trypanosomiasis,88,85,False,True,True,False,False,False,False,False,not_found,False,True,True,False,True,6,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0001444,Chagas disease,27,27,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0000736,dyschromatosis universalis hereditaria,9,9,False,True,True,True,False,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0018077,tularemia,38,38,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0018082,aorto-ventricular tunnel,8,8,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0009963,Ulbright-Hodes syndrome,45,43,False,True,True,False,False,False,False,False,not_found,False,True,True,False,True,6,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0018085,umbilical cord ulceration-intestinal atresia syndrome,9,9,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0018086,ulerythema ophryogenesis,14,13,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0008624,Upington disease,6,8,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009905,urban-Rogers-Meyer syndrome,28,28,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0008636,double uterus-hemivagina-renal agenesis syndrome,12,12,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0010172,VACTERL with hydrocephalus,33,41,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009395,hyperostosis corticalis generalisata,8,16,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010765,"46,XY complete gonadal dysgenesis",6,4,False,True,True,True,False,False,False,False,not_found,False,True,True,False,True,7,A,True,True,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0010754,van den Bosch syndrome,14,5,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010925,velo-facial-skeletal syndrome,18,18,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0018089,double outlet right ventricle,28,28,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0018090,double outlet left ventricle,17,17,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0008991,Verloove Vanhorick-Brubakk syndrome,18,21,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0018091,microcephaly-brachydactyly-kyphoscoliosis syndrome,19,19,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0011045,MMEP syndrome,11,18,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0018092,Vogt-Koyanagi-Harada disease,37,37,False,True,True,True,False,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0018094,Waardenburg syndrome,32,32,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0010193,Weaver syndrome,44,97,False,True,True,True,True,True,False,False,not_found,False,True,True,False,True,7,A,True,True,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0009299,46 XX gonadal dysgenesis,25,24,False,True,True,True,False,False,False,False,not_found,False,True,True,False,False,6,A,False,True,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0018095,Weaver-Williams syndrome,7,7,False,False,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0018096,Weill-Marchesani syndrome,21,21,False,True,True,True,False,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0018097,infantile spasms,6,6,False,True,True,True,False,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0005116,Whipple disease,47,47,False,True,True,True,False,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009411,autoimmune polyendocrine syndrome type 1,68,76,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010758,Wieacker-Wolff syndrome,54,54,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009910,Wiedemann-Rautenstrauch syndrome,128,187,False,True,True,True,True,True,False,False,not_found,False,True,True,False,True,7,A,True,True,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0010759,Wildervanck syndrome,11,14,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010665,Wilson-Turner syndrome,28,30,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,True,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0018105,Wolfram syndrome,39,39,False,True,True,True,False,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0016575,primary ciliary dyskinesia,47,46,False,True,True,True,False,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009419,Woodhouse-Sakati syndrome,35,55,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008503,Worster-Drought syndrome,18,22,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0018106,hereditary xanthinuria,25,21,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0008811,XK aprosencephaly,12,15,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010220,Young syndrome,15,16,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008995,Yunis-Varon syndrome,90,154,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0000200,Zimmermann-Laband syndrome,43,43,False,True,True,True,False,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010221,CHIME syndrome,48,114,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0007558,self-limited childhood occipital epilepsy,6,8,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0016848,juvenile temporal arteritis,8,6,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0007943,Nager acrofacial dysostosis,97,96,False,True,True,True,True,True,False,False,not_found,False,True,True,False,True,7,A,True,True,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0017048,pseudomyxoma peritonei,12,12,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0009282,multiple acyl-CoA dehydrogenase deficiency,58,82,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008722,short chain acyl-CoA dehydrogenase deficiency,24,36,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008723,very long chain acyl-CoA dehydrogenase deficiency,40,62,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010160,tyrosinemia type II,17,23,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0017366,hereditary pheochromocytoma-paraganglioma,41,41,False,True,True,True,False,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009693,plasma cell myeloma,34,34,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0017376,reactive arthritis,36,36,False,True,True,True,False,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0017577,spontaneous periodic hypothermia,16,16,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0008867,biliary atresia,28,28,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0009903,postaxial acrofacial dysostosis,21,39,False,True,True,True,True,False,False,False,not_found,False,True,True,False,True,7,A,True,True,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0007450,neurohypophyseal diabetes insipidus,17,17,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011934,dermatofibrosarcoma protuberans,8,8,False,True,True,True,False,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008783,Tangier disease,23,38,False,True,True,True,True,False,False,False,not_found,False,True,True,False,True,7,A,True,True,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0017775,melioidosis,23,23,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0017776,nocardiosis,52,52,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0006941,rat-bite fever,32,32,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0011178,infantile convulsions and choreoathetosis,19,8,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0017859,colchicine poisoning,29,29,False,False,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0017860,methanol poisoning,29,29,False,False,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0017861,ethylene glycol poisoning,44,44,False,False,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0016619,autosomal recessive hypohidrotic ectodermal dysplasia,10,10,False,True,True,True,False,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0007727,TNF receptor 1-associated periodic fever syndrome,54,54,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0007922,lymphedema-distichiasis syndrome,26,40,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011794,obsolete Dravet syndrome,46,46,False,True,True,True,False,False,False,False,not_found,False,True,True,True,False,7,A,True,True,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0011096,autosomal agammaglobulinemia,30,29,False,True,True,True,False,False,False,False,not_found,False,True,True,False,True,7,A,True,True,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0018031,granulomatous slack skin disease,10,10,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0018044,idiopathic hypersomnia,12,11,False,True,True,False,False,False,False,False,not_found,False,True,True,False,True,6,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0100280,Waldenstrom macroglobulinemia,45,45,False,True,True,True,False,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0005055,Kaposi's sarcoma,26,26,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
