mondo_id,disease_name,has_onset,has_clinical_course,has_gene,has_inheritance,needs_manual_review,notes
MONDO:0008454,spinal intradural arachnoid cysts,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0010900,intrauterine growth retardation with increased mitomycin c sensitivity,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0000050,isolated congenital growth hormone deficiency,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0007118,isolated anhidrosis with normal sweat glands,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0016764,isolated anophthalmia-microphthalmia syndrome,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0010887,isolated anterior cervical hypertrichosis,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0007336,isolated cleft palate,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0010649,isolated congenital megalocornea,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007410,isolated cryptophthalmia,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0011818,isolated focal cortical dysplasia type II,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013006,isolated growth hormone deficiency type IB,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007747,isolated hyperchlorhidrosis,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009223,hypogonadotropic hypogonadism 23 with or without anosmia,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009877,Laron syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012605,isolated microphthalmia 5,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0018816,isolated neonatal sclerosing cholangitis,True,True,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008136,isolated optic nerve hypoplasia,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0010089,isolated sulfite oxidase deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0010302,Ito hypomelanosis,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009622,Jawad syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0060556,"joint laxity, short stature, and myopia",True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0011963,Joubert syndrome 2,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012786,juvenile cataract-microcornea-renal glucosuria syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0011908,juvenile myelomonocytic leukemia,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009735,Netherton syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014231,juvenile onset Parkinson disease 19A,True,True,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008466,Karsch-Neugebauer syndrome,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013898,karyomegalic interstitial nephritis,False,True,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0011881,keratosis palmoplantaris striata 3,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014490,ketoacidosis due to monocarboxylate transporter-1 deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0020485,King-Denborough syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014689,Klippel-Feil anomaly-myopathy-facial dysmorphism syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012548,Kostmann syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012720,Krabbe disease due to saposin A deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009672,"spinal muscular atrophy, type III",True,True,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0005072,neuroblastoma,False,False,True,False,False,normalized from v2 fields; no unsupported inference added
MONDO:0014274,L-ferritin deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009511,"Larsen-like syndrome, B3GAT3 type",True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009513,laryngo-onycho-cutaneous syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0010991,"laterality defects, autosomal dominant",False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008765,Leber congenital amaurosis 2,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007887,leiomyoma of vulva and esophagus,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012750,lethal arthrogryposis-anterior horn cell disease syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014965,lethal congenital contracture syndrome 11,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0011868,lethal congenital contracture syndrome 2,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012656,lethal congenital contracture syndrome 3,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0018975,neurofibromatosis type 1,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013965,lethal congenital contracture syndrome 4,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009867,lethal congenital glycogen storage disease of heart,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014552,lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009512,lethal Larsen-like syndrome,True,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014976,lethal left ventricular non-compaction-seizures-hypotonia-cataract-developmental delay syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009668,lethal multiple pterygium syndrome,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013740,lethal occipital encephalocele-skeletal dysplasia syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013050,"lethal polymalformative syndrome, Boissel type",True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0011051,"lethal short-limb skeletal dysplasia, Al Gazali type",False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007293,leukocyte adhesion deficiency 1,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007039,NF2-related schwannomatosis,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014292,leukoencephalopathy with mild cerebellar ataxia and white matter edema,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013971,leukoencephalopathy-thalamus and brainstem anomalies-high lactate syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0800027,"leukoencephalopathy, diffuse hereditary, with spheroids 1",True,True,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014572,Lichtenstein-Knorr syndrome,True,True,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014489,limb-girdle muscular dystrophy due to POMK deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013688,linear and whorled nevoid hypermelanosis,True,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0035124,"linear hypopigmentation and craniofacial asymmetry with acral, ocular and brain anomalies",False,False,True,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0009527,"lipase deficiency, combined",True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012725,lipoprotein glomerulopathy,False,False,True,False,False,normalized from v2 fields; no unsupported inference added
MONDO:0014576,lipoyl transferase 1 deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0011035,neurofibromatosis-Noonan syndrome,False,False,True,True,True,normalized from v2 fields; no unsupported inference added
MONDO:0010425,Lisch epithelial corneal dystrophy,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012212,Loeys-Dietz syndrome 1,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012427,Loeys-Dietz syndrome 2,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008971,chondrodysplasia calcificans Metaphysealis,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007322,"chondrodysplasia punctata, tibial-metacarpal type",False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013561,"chondrodysplasia with joint dislocations, gPAPP type",True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008977,chondrosarcoma,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008978,chordoma,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008979,"chorea, benign familial",False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013672,chromosome 15q25 deletion syndrome,True,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0021019,X-linked recessive ocular albinism,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0018977,polyneuropathy associated with IgM monoclonal gammapathy with anti-MAG,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0013273,chromosome 16p13.3 duplication syndrome,True,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013169,chromosome 5p13 duplication syndrome,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0010852,chromosome 8Q12.1-q21.2 deletion syndrome,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014528,chronic atrial and intestinal dysrhythmia,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0011411,Chudley-McCullough syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009892,Chuvash polycythemia,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008985,ciliary dyskinesia with transposition of ciliary microtubules,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0030914,Clark-Baraitser syndrome,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0010560,"cleft palate with or without ankyloglossia, X-linked",False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008994,"cleidocranial dysplasia, recessive form",False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008087,hereditary neuropathy with liability to pressure palsies,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007861,isolated cloverleaf skull syndrome,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013334,cocoon syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007617,Coffin-Siris syndrome 1,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013810,COG6-congenital disorder of glycosylation,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0060510,Cohen-Gibson syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007351,coloboma of macula,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007354,coloboma of optic nerve,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0011239,colobomatous macrophthalmia-microcornea syndrome,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014380,colobomatous microphthalmia-rhizomelic dysplasia syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008927,colobomatous optic disc-macular atrophy-chorioretinopathy syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0018979,multifocal motor neuropathy,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0014276,combined immunodeficiency due to CD3gamma deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0044725,combined immunodeficiency due to GINS1 deficiency,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013863,combined immunodeficiency due to LRBA deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014197,combined immunodeficiency due to MALT1 deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0010514,combined immunodeficiency due to moesin deficiency,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013007,combined immunodeficiency due to ORAI1 deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014268,combined immunodeficiency due to OX40 deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013008,combined immunodeficiency due to STIM1 deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013934,combined immunodeficiency due to STK4 deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009306,combined immunodeficiency with skin granulomas,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009746,hereditary sensory and autonomic neuropathy type 4,True,False,True,True,True,normalized from v2 fields; no unsupported inference added
MONDO:0013969,combined oxidative phosphorylation defect type 11,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013986,combined oxidative phosphorylation defect type 14,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013987,combined oxidative phosphorylation defect type 15,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014190,combined oxidative phosphorylation defect type 17,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012510,combined oxidative phosphorylation defect type 2,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014397,combined oxidative phosphorylation defect type 20,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014398,combined oxidative phosphorylation defect type 21,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014547,combined oxidative phosphorylation defect type 24,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014636,combined oxidative phosphorylation defect type 25,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014684,combined oxidative phosphorylation defect type 26,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009749,giant axonal neuropathy 1,True,True,True,True,True,normalized from v2 fields; no unsupported inference added
MONDO:0014856,combined oxidative phosphorylation defect type 30,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012534,combined oxidative phosphorylation defect type 4,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013570,combined oxidative phosphorylation defect type 8,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013811,combined oxidative phosphorylation defect type 9,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014775,combined oxidative phosphorylation deficiency 28,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0054741,combined oxidative phosphorylation deficiency 34,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0030006,combined oxidative phosphorylation deficiency 40,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009006,complement component 2 deficiency,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013417,complement component 3 deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012295,complement component 5 deficiency,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0010794,NARP syndrome,False,False,True,True,True,normalized from v2 fields; no unsupported inference added
MONDO:0014821,complex lethal osteochondrodysplasia,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012929,Compton-North congenital myopathy,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012475,cone dystrophy with supernormal rod response,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0010905,cone-rod dystrophy 1,True,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0011395,cone-rod dystrophy 3,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0010969,cone-rod dystrophy 5,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0011143,cone-rod dystrophy 6,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008397,aplasia of lacrimal and salivary glands,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007137,isolated congenital anosmia,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012393,congenital brain dysgenesis due to glutamine synthetase deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0018982,Niemann-Pick disease type C,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0008924,congenital cataract-ichthyosis syndrome,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013825,congenital diarrhea 6,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014375,congenital diarrhea 7 with exudative enteropathy,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009134,congenital dyserythropoietic anemia type 2,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013355,congenital dyserythropoietic anemia type 4,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012071,congenital generalized lipodystrophy type 1,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012923,congenital generalized lipodystrophy type 3,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013225,congenital generalized lipodystrophy type 4,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007735,congenital Horner syndrome,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013760,congenital ichthyosis-intellectual disability-spastic quadriplegia syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009623,Nijmegen breakage syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014662,congenital insensitivity to pain-hypohidrosis syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009115,congenital lactase deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014258,congenital microcephaly - severe encephalopathy - progressive cerebral atrophy syndrome,True,True,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0011486,congenital muscular dystrophy 1B,True,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013177,congenital muscular dystrophy due to integrin alpha-7 deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014581,congenital myasthenic syndrome 2A,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012157,congenital myasthenic syndrome 4C,True,True,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013890,congenital myopathy with internal nuclei and atypical cores,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0034109,congenital myopathy with reduced type 2 muscle fibers,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014118,congenital neutropenia-myelofibrosis-nephromegaly syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0018997,Noonan syndrome,False,False,True,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0008964,congenital secretory chloride diarrhea 1,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0020718,"congenital short bowel syndrome, autosomal recessive",True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014487,congenital sideroblastic anemia-B-cell immunodeficiency-periodic fever-developmental delay syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012401,congenital stromal corneal dystrophy,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0010122,congenital thrombotic thrombocytopenic purpura,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007388,congenitally short costocoracoid ligament,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0016581,conotruncal heart malformations,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013456,constitutional megaloblastic anemia with severe neurologic disease,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008338,"contractures, pterygia, and spondylocarpotarsal fusion syndrome 1A",True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012044,"corneal dystrophy, lattice type 3A",True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0010691,Norrie disease,True,False,True,True,True,normalized from v2 fields; no unsupported inference added
MONDO:0014089,corneal intraepithelial dyskeratosis-palmoplantar hyperkeratosis-laryngeal dyskeratosis syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012675,corticosteroid-binding globulin deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008751,corticosterone methyloxidase type 1 deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012634,craniofacial dysplasia - osteopenia syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007397,"craniometaphyseal dysplasia, autosomal dominant",True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009035,"craniometaphyseal dysplasia, autosomal recessive",False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0011481,craniosynostosis 2,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013615,craniosynostosis and dental anomalies,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008494,cryohydrocytosis,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014082,cryptosporidiosis-chronic cholangitis-liver disease syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008753,alkaptonuria,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0018999,LCAT deficiency,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0009051,cutaneous photosensitivity-lethal colitis syndrome,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013170,"cutis laxa with severe pulmonary, gastrointestinal and urinary anomalies",True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007411,"cutis laxa, autosomal dominant 1",True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013754,"cutis laxa, autosomal recessive, type 1B",True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009761,cystic hygroma,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013058,cystic leukoencephalopathy without megalencephaly,True,True,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007935,cystoid macular edema,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0018794,cytosolic phospholipase-A2 alpha deficiency associated bleeding disorder,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009855,d-bifunctional protein deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014072,"D,L-2-hydroxyglutaric aciduria",False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007540,multiple endocrine neoplasia type 1,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008158,dacryocystitis-osteopoikilosis syndrome,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014809,DDX41-related hematologic malignancy predisposition syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0010217,de Sanctis-Cacchione syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013837,deafness-encephaloneuropathy-obesity-valvulopathy syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013540,deafness-lymphedema-leukemia syndrome,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0017715,3-hydroxyacyl-CoA dehydrogenase deficiency,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009113,hemolytic anemia due to diphosphoglycerate mutase deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012073,ribose-5-P isomerase deficiency,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014707,14q32 duplication syndrome,True,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008774,2-aminoadipic 2-oxoadipic aciduria,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0019003,multiple endocrine neoplasia type 2,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0012392,2-methylbutyryl-CoA dehydrogenase deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0044723,3-methylglutaconic aciduria type 8,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013875,"3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome",False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014520,"46,XX ovarian dysgenesis-short stature syndrome",True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0010226,"46,XY sex reversal 2",False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009825,5-oxoprolinase deficiency,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008306,ABri amyloidosis,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009875,achromatopsia 3,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008706,Ackerman syndrome,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007051,acromegaloid facial appearance syndrome,True,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0019004,kidney Wilms tumor,False,False,True,False,False,normalized from v2 fields; no unsupported inference added
MONDO:0012274,acromesomelic dysplasia 3,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0011150,acroosteolysis-keloid-like lesions-premature aging syndrome,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009699,action myoclonus-renal failure syndrome,True,True,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0013111,acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0004967,acute lymphoblastic leukemia,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0018874,acute myeloid leukemia,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007297,ADan amyloidosis,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008724,"adducted thumbs-arthrogryposis syndrome, Christian type",False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0100255,adenosine kinase deficiency,True,True,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007619,isolated congenital adermatoglyphia,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0019005,nephronophthisis,False,False,False,False,True,normalized from v2 fields; no unsupported inference added
MONDO:0012996,AGAT deficiency,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012282,Al-Gazali syndrome,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0014219,"alacrima, achalasia, and intellectual disability syndrome",True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0044718,alkaline ceramidase 3 deficiency,True,True,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0012487,alopecia-intellectual disability syndrome 2,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0009994,alveolar rhabdomyosarcoma,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0011655,alveolar soft part sarcoma,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0007787,Ambras type hypertrichosis universalis congenita,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0010521,amelogenesis imperfecta type 1E,False,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0008772,amelogenesis imperfecta type 2A1,True,False,True,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0019006,familial idiopathic steroid-resistant nephrotic syndrome,False,False,True,False,False,normalized from v2 fields; no unsupported inference added
MONDO:0015167,amniotic band syndrome,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
MONDO:0056822,amyotonia congenita,False,False,False,True,False,normalized from v2 fields; no unsupported inference added
